Open_time,Open,High,Low,Close,Volume,Close_time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignored
2020-07-16 00:00:00,0.00191730,0.00191760,0.00190040,0.00190230,20436.79000000,1594859399999,38.97843849,1930,9343.51000000,17.82985334,0
2020-07-16 00:30:00,0.00190150,0.00191470,0.00190030,0.00191020,28371.54000000,1594861199999,54.04563396,1404,21291.70000000,40.55602885,0
2020-07-16 01:00:00,0.00191030,0.00192500,0.00190700,0.00192380,32176.61000000,1594862999999,61.60943780,2192,22953.69000000,43.95677317,0
2020-07-16 01:30:00,0.00192390,0.00192400,0.00191640,0.00191940,24993.92000000,1594864799999,48.00852089,1344,15308.95000000,29.41069814,0
2020-07-16 02:00:00,0.00191960,0.00191970,0.00190920,0.00190920,14694.74000000,1594866599999,28.12288216,1201,7752.66000000,14.84282176,0
2020-07-16 02:30:00,0.00190940,0.00191170,0.00190690,0.00190990,29726.52000000,1594868399999,56.76076102,927,27078.72000000,51.70635548,0
2020-07-16 03:00:00,0.00190990,0.00191110,0.00190220,0.00190400,21726.30000000,1594870199999,41.48844225,797,19092.79000000,36.46641085,0
2020-07-16 03:30:00,0.00190450,0.00190780,0.00190240,0.00190390,29763.87000000,1594871999999,56.72356190,834,26376.57000000,50.26980829,0
2020-07-16 04:00:00,0.00190390,0.00190930,0.00190040,0.00190930,37188.95000000,1594873799999,70.77767743,2255,19421.29000000,36.96009612,0
2020-07-16 04:30:00,0.00190930,0.00191030,0.00189890,0.00190160,22506.50000000,1594875599999,42.82708229,1113,11551.82000000,21.99411392,0
2020-07-16 05:00:00,0.00190160,0.00190390,0.00189890,0.00190300,10993.18000000,1594877399999,20.90126861,832,8018.28000000,15.24520810,0
2020-07-16 05:30:00,0.00190300,0.00190740,0.00189970,0.00190220,18780.31000000,1594879199999,35.75409660,1145,12961.45000000,24.67725644,0
2020-07-16 06:00:00,0.00190250,0.00190700,0.00190010,0.00190630,11769.67000000,1594880999999,22.41280162,950,6055.44000000,11.53123484,0
2020-07-16 06:30:00,0.00190680,0.00190780,0.00184440,0.00187200,99538.46000000,1594882799999,186.47478769,8739,33056.51000000,62.02148306,0
2020-07-16 07:00:00,0.00187200,0.00187250,0.00182380,0.00184320,76710.79000000,1594884599999,141.57318701,7399,25355.90000000,46.79768853,0
2020-07-16 07:30:00,0.00184310,0.00184930,0.00183400,0.00184190,27338.01000000,1594886399999,50.34124119,2921,9175.36000000,16.89812704,0
2020-07-16 08:00:00,0.00184200,0.00185240,0.00183980,0.00184970,20829.60000000,1594888199999,38.48081918,2001,12486.52000000,23.07309817,0
2020-07-16 08:30:00,0.00185000,0.00185080,0.00183840,0.00184370,16218.41000000,1594889999999,29.91001738,1900,5575.34000000,10.28841705,0
2020-07-16 09:00:00,0.00184370,0.00184470,0.00183530,0.00183900,17592.01000000,1594891799999,32.35783204,1994,8164.28000000,15.02032430,0
2020-07-16 09:30:00,0.00183890,0.00184330,0.00183500,0.00183570,23940.94000000,1594893599999,44.03389614,1772,8486.99000000,15.61391738,0
2020-07-16 10:00:00,0.00183580,0.00184160,0.00182880,0.00183660,29520.72000000,1594895399999,54.13769157,2768,13522.26000000,24.80386344,0
2020-07-16 10:30:00,0.00183670,0.00185500,0.00183610,0.00185360,26750.57000000,1594897199999,49.38119803,2071,7744.00000000,14.29535841,0
2020-07-16 11:00:00,0.00185360,0.00185640,0.00184420,0.00185620,8564.75000000,1594898999999,15.85784209,1454,4425.83000000,8.19516825,0
2020-07-16 11:30:00,0.00185610,0.00185870,0.00185000,0.00185070,9646.31000000,1594900799999,17.88625138,1333,4388.75000000,8.14088620,0
2020-07-16 12:00:00,0.00185040,0.00185880,0.00184730,0.00185650,11726.59000000,1594902599999,21.74853250,1364,5398.61000000,10.01463529,0
2020-07-16 12:30:00,0.00185650,0.00185870,0.00185220,0.00185300,5649.95000000,1594904399999,10.48635428,1048,2819.61000000,5.23436467,0
2020-07-16 13:00:00,0.00185310,0.00185990,0.00185220,0.00185840,9333.16000000,1594906199999,17.34017998,1301,5763.50000000,10.70750127,0
2020-07-16 13:30:00,0.00185850,0.00185970,0.00184590,0.00185700,13103.73000000,1594907999999,24.28322546,1444,5238.51000000,9.70456983,0
2020-07-16 14:00:00,0.00185680,0.00185710,0.00184540,0.00184850,6024.52000000,1594909799999,11.14454065,1066,2645.31000000,4.89681034,0
2020-07-16 14:30:00,0.00184770,0.00185990,0.00184730,0.00185990,8708.29000000,1594911599999,16.16145362,1192,5330.64000000,9.89537146,0
2020-07-16 15:00:00,0.00185990,0.00187000,0.00185590,0.00186950,22564.97000000,1594913399999,42.07199783,2314,17362.28000000,32.38108296,0
2020-07-16 15:30:00,0.00186970,0.00187630,0.00186460,0.00186610,19690.86000000,1594915199999,36.85303275,1885,11161.16000000,20.89137284,0
2020-07-16 16:00:00,0.00186600,0.00187300,0.00186130,0.00186440,14418.31000000,1594916999999,26.92909814,1594,6011.72000000,11.22836482,0
2020-07-16 16:30:00,0.00186480,0.00187070,0.00186360,0.00186740,6532.80000000,1594918799999,12.19909483,969,3470.69000000,6.47939848,0
2020-07-16 17:00:00,0.00186770,0.00186920,0.00186440,0.00186770,15871.54000000,1594920599999,29.63978774,1339,10755.72000000,20.08931759,0
2020-07-16 17:30:00,0.00186820,0.00186920,0.00186520,0.00186780,13154.27000000,1594922399999,24.56682750,1523,7482.82000000,13.97938009,0
2020-07-16 18:00:00,0.00186780,0.00187250,0.00186620,0.00187250,10796.99000000,1594924199999,20.17610865,1162,6333.38000000,11.83606125,0
2020-07-16 18:30:00,0.00187250,0.00187250,0.00186500,0.00186720,12790.58000000,1594925999999,23.88898360,1156,7992.61000000,14.92791328,0
2020-07-16 19:00:00,0.00186720,0.00186980,0.00186360,0.00186730,9816.81000000,1594927799999,18.32413176,1110,5537.66000000,10.33887152,0
2020-07-16 19:30:00,0.00186730,0.00186740,0.00185000,0.00185220,18844.24000000,1594929599999,34.99543527,1976,6649.34000000,12.34858398,0
2020-07-16 20:00:00,0.00185290,0.00186150,0.00184600,0.00184600,12828.59000000,1594931399999,23.77746523,1758,5460.82000000,10.12764529,0
2020-07-16 20:30:00,0.00184680,0.00186200,0.00184610,0.00185950,9877.04000000,1594933199999,18.32359058,1220,5866.86000000,10.88747485,0
2020-07-16 21:00:00,0.00185960,0.00186870,0.00185900,0.00186760,12420.66000000,1594934999999,23.14135403,1053,9884.69000000,18.41708154,0
2020-07-16 21:30:00,0.00186760,0.00187520,0.00186700,0.00187370,11609.14000000,1594936799999,21.72853127,1442,8083.74000000,15.13372239,0
2020-07-16 22:00:00,0.00187370,0.00188130,0.00187090,0.00187530,18666.70000000,1594938599999,35.02518414,1276,12610.82000000,23.66676820,0
2020-07-16 22:30:00,0.00187570,0.00188160,0.00187540,0.00187870,7604.08000000,1594940399999,14.28702070,882,4388.89000000,8.24751705,0
2020-07-16 23:00:00,0.00187870,0.00188160,0.00187300,0.00187480,9795.00000000,1594942199999,18.38692425,1178,4200.82000000,7.88916285,0
2020-07-16 23:30:00,0.00187460,0.00187970,0.00187200,0.00187920,17181.42000000,1594943999999,32.23795667,1235,4012.58000000,7.53241256,0
2020-07-17 00:00:00,0.00187920,0.00188100,0.00185810,0.00186740,19652.65000000,1594945799999,36.74920026,2230,7171.84000000,13.40331267,0
2020-07-17 00:30:00,0.00186740,0.00187200,0.00186510,0.00187020,10554.05000000,1594947599999,19.72807634,1052,6196.29000000,11.58282963,0
2020-07-17 01:00:00,0.00187040,0.00187690,0.00186670,0.00187470,17573.92000000,1594949399999,32.88368148,1525,10351.49000000,19.37225499,0
2020-07-17 01:30:00,0.00187540,0.00188190,0.00187540,0.00187820,23804.44000000,1594951199999,44.74456296,1117,16395.67000000,30.82028024,0
2020-07-17 02:00:00,0.00187810,0.00188590,0.00187530,0.00187980,27804.94000000,1594952999999,52.28852374,1447,19614.36000000,36.89830580,0
2020-07-17 02:30:00,0.00188000,0.00188880,0.00187950,0.00188360,13475.92000000,1594954799999,25.41006370,1207,7743.11000000,14.59978561,0
2020-07-17 03:00:00,0.00188370,0.00188770,0.00188000,0.00188110,20542.34000000,1594956599999,38.71677033,1025,11491.44000000,21.65924869,0
2020-07-17 03:30:00,0.00188230,0.00188590,0.00187500,0.00187990,15934.19000000,1594958399999,29.96588306,1070,7879.61000000,14.81947801,0
2020-07-17 04:00:00,0.00187980,0.00190770,0.00187860,0.00190680,45354.50000000,1594960199999,85.97562569,3562,26567.52000000,50.35987580,0
2020-07-17 04:30:00,0.00190650,0.00190960,0.00189300,0.00190360,32059.15000000,1594961999999,60.97456971,2157,13596.64000000,25.86167944,0
2020-07-17 05:00:00,0.00190260,0.00190730,0.00189500,0.00190100,24187.25000000,1594963799999,46.00278632,1280,15327.15000000,29.15937753,0
2020-07-17 05:30:00,0.00190090,0.00190270,0.00189470,0.00189950,35276.56000000,1594965599999,67.00489915,1217,17952.82000000,34.09503021,0
2020-07-17 06:00:00,0.00189880,0.00191110,0.00189880,0.00190670,24795.74000000,1594967399999,47.25743466,1591,17844.94000000,34.00950274,0
2020-07-17 06:30:00,0.00190650,0.00190770,0.00189050,0.00190300,24704.10000000,1594969199999,46.91803542,1606,13554.00000000,25.75330385,0
2020-07-17 07:00:00,0.00190290,0.00191500,0.00190230,0.00191230,23651.40000000,1594970999999,45.18528231,1847,13804.89000000,26.36887634,0
2020-07-17 07:30:00,0.00191230,0.00191800,0.00190840,0.00191340,28497.16000000,1594972799999,54.54610916,1875,18274.53000000,34.99072220,0
2020-07-17 08:00:00,0.00191110,0.00191630,0.00190140,0.00190410,28808.85000000,1594974599999,55.06658742,1728,16083.50000000,30.77046957,0
2020-07-17 08:30:00,0.00190410,0.00190940,0.00190060,0.00190480,11993.97000000,1594976399999,22.85472347,1354,6044.01000000,11.51677634,0
2020-07-17 09:00:00,0.00190480,0.00191030,0.00190250,0.00190370,16219.48000000,1594978199999,30.92425554,1584,5472.79000000,10.43622234,0
2020-07-17 09:30:00,0.00190350,0.00190850,0.00190280,0.00190470,9697.36000000,1594979999999,18.47909526,1268,5344.48000000,10.18299727,0
2020-07-17 10:00:00,0.00190450,0.00191200,0.00190270,0.00190970,8047.79000000,1594981799999,15.36144100,1201,5436.37000000,10.37903412,0
2020-07-17 10:30:00,0.00191000,0.00191490,0.00190410,0.00190900,15598.41000000,1594983599999,29.79959304,1239,4675.94000000,8.93872166,0
2020-07-17 11:00:00,0.00190950,0.00191410,0.00190230,0.00190420,7891.41000000,1594985399999,15.04640004,1144,2876.20000000,5.48539873,0
2020-07-17 11:30:00,0.00190390,0.00190510,0.00189600,0.00190350,9387.34000000,1594987199999,17.83828428,1792,3885.26000000,7.38406780,0
2020-07-17 12:00:00,0.00190330,0.00190490,0.00189010,0.00189370,14200.89000000,1594988999999,26.93244694,2095,5176.37000000,9.82051177,0
2020-07-17 12:30:00,0.00189360,0.00189710,0.00189110,0.00189250,11510.93000000,1594990799999,21.79719667,1408,6741.24000000,12.76775306,0
2020-07-17 13:00:00,0.00189190,0.00189690,0.00188800,0.00189200,12873.94000000,1594992599999,24.35519550,1397,6611.99000000,12.50777329,0
2020-07-17 13:30:00,0.00189190,0.00189660,0.00188800,0.00189020,13051.07000000,1594994399999,24.70041384,1391,4795.13000000,9.07075638,0
2020-07-17 14:00:00,0.00189030,0.00189490,0.00188790,0.00189100,12054.44000000,1594996199999,22.79324755,1509,5016.75000000,9.48614907,0
2020-07-17 14:30:00,0.00189090,0.00189260,0.00188500,0.00188920,22651.05000000,1594997999999,42.76098069,1567,7226.32000000,13.64011374,0
2020-07-17 15:00:00,0.00188920,0.00190240,0.00188770,0.00189990,19768.27000000,1594999799999,37.43065754,1736,8030.37000000,15.21320922,0
2020-07-17 15:30:00,0.00189990,0.00190950,0.00189670,0.00190210,21811.94000000,1595001599999,41.48258948,1840,9793.20000000,18.63589472,0
2020-07-17 16:00:00,0.00190210,0.00190250,0.00189630,0.00189820,9796.58000000,1595003399999,18.59935480,1411,4078.86000000,7.74443212,0
2020-07-17 16:30:00,0.00189810,0.00190000,0.00189110,0.00189820,14724.21000000,1595005199999,27.89685891,1390,7060.45000000,13.37518946,0
2020-07-17 17:00:00,0.00189830,0.00190140,0.00189000,0.00189030,11118.15000000,1595006999999,21.08680778,1420,3483.11000000,6.60256219,0
2020-07-17 17:30:00,0.00189000,0.00189650,0.00188820,0.00188820,10031.70000000,1595008799999,18.97550894,1062,2819.49000000,5.33701143,0
2020-07-17 18:00:00,0.00188820,0.00189020,0.00187560,0.00187690,15666.77000000,1595010599999,29.49616747,2483,6040.71000000,11.37985780,0
2020-07-17 18:30:00,0.00187710,0.00188550,0.00186590,0.00188090,27515.80000000,1595012399999,51.58044771,2797,11793.80000000,22.12736373,0
2020-07-17 19:00:00,0.00188070,0.00188160,0.00187160,0.00187980,10537.25000000,1595014199999,19.76353994,1353,4551.82000000,8.53957473,0
2020-07-17 19:30:00,0.00188030,0.00188520,0.00187510,0.00187870,8799.96000000,1595015999999,16.53490572,1190,2931.62000000,5.51162189,0
2020-07-17 20:00:00,0.00187900,0.00188260,0.00187400,0.00187540,7965.17000000,1595017799999,14.96913619,1102,3880.12000000,7.29491769,0
2020-07-17 20:30:00,0.00187540,0.00187550,0.00186910,0.00187090,9634.18000000,1595019599999,18.03104006,1271,2952.14000000,5.52665628,0
2020-07-17 21:00:00,0.00187090,0.00187170,0.00186660,0.00187140,9227.17000000,1595021399999,17.24850262,1318,3964.59000000,7.41008004,0
2020-07-17 21:30:00,0.00187160,0.00187400,0.00186470,0.00186580,7700.11000000,1595023199999,14.37763214,1290,2570.87000000,4.80318905,0
2020-07-17 22:00:00,0.00186580,0.00187100,0.00186130,0.00186370,18283.51000000,1595024999999,34.12658540,1735,7910.42000000,14.76768718,0
2020-07-17 22:30:00,0.00186420,0.00186590,0.00185900,0.00186110,9438.45000000,1595026799999,17.57925282,1302,3697.95000000,6.88738064,0
2020-07-17 23:00:00,0.00186120,0.00186640,0.00185750,0.00186420,13592.25000000,1595028599999,25.30984427,1632,5639.41000000,10.50169979,0
2020-07-17 23:30:00,0.00186420,0.00186950,0.00186310,0.00186460,5962.95000000,1595030399999,11.12141934,1081,2930.53000000,5.46680030,0
2020-07-18 00:00:00,0.00186380,0.00186680,0.00186040,0.00186410,13954.92000000,1595032199999,26.00284694,1284,8599.88000000,16.02494168,0
2020-07-18 00:30:00,0.00186420,0.00186570,0.00185610,0.00186190,17326.69000000,1595033999999,32.25091109,1512,8375.75000000,15.59187664,0
2020-07-18 01:00:00,0.00186240,0.00187170,0.00185980,0.00187150,27107.16000000,1595035799999,50.54985989,1612,18534.51000000,34.57420356,0
2020-07-18 01:30:00,0.00187150,0.00187750,0.00186540,0.00186700,25648.90000000,1595037599999,47.96441611,1486,18514.45000000,34.61999784,0
2020-07-18 02:00:00,0.00186700,0.00186820,0.00186170,0.00186340,16587.97000000,1595039399999,30.93762435,1411,9270.69000000,17.29315292,0
2020-07-18 02:30:00,0.00186340,0.00186780,0.00186140,0.00186450,20375.08000000,1595041199999,37.97451241,1119,13745.36000000,25.61660515,0
2020-07-18 03:00:00,0.00186470,0.00187100,0.00186140,0.00186580,31142.65000000,1595042999999,58.10896301,942,23746.97000000,44.31336623,0
2020-07-18 03:30:00,0.00186580,0.00186770,0.00186260,0.00186630,14705.36000000,1595044799999,27.41297301,888,10684.38000000,19.91748902,0
2020-07-18 04:00:00,0.00186680,0.00187300,0.00186360,0.00187040,24839.73000000,1595046599999,46.45564248,1318,20253.25000000,37.88063791,0
2020-07-18 04:30:00,0.00187030,0.00187250,0.00186830,0.00187130,23753.05000000,1595048399999,44.42328999,1014,19345.31000000,36.17978831,0
2020-07-18 05:00:00,0.00187110,0.00187300,0.00186990,0.00187240,17368.41000000,1595050199999,32.51597574,759,15676.45000000,29.34870114,0
2020-07-18 05:30:00,0.00187250,0.00187290,0.00185900,0.00186630,32785.99000000,1595051999999,61.10855300,1365,16296.77000000,30.35857296,0
2020-07-18 06:00:00,0.00186720,0.00187170,0.00186150,0.00186370,22340.49000000,1595053799999,41.71439996,1317,11507.25000000,21.49471894,0
2020-07-18 06:30:00,0.00186370,0.00186700,0.00186220,0.00186600,8729.56000000,1595055599999,16.28152377,832,5575.02000000,10.39886951,0
2020-07-18 07:00:00,0.00186600,0.00186670,0.00186240,0.00186470,8410.96000000,1595057399999,15.68342227,781,4908.61000000,9.15379484,0
2020-07-18 07:30:00,0.00186460,0.00186490,0.00185670,0.00185850,22804.95000000,1595059199999,42.50566705,1084,17019.31000000,31.73012336,0
2020-07-18 08:00:00,0.00185840,0.00185840,0.00184350,0.00185140,26118.16000000,1595060999999,48.31273583,3076,9317.56000000,17.23528022,0
2020-07-18 08:30:00,0.00185130,0.00185420,0.00184560,0.00185270,12565.26000000,1595062799999,23.24491475,1517,6480.10000000,11.99044445,0
2020-07-18 09:00:00,0.00185270,0.00186510,0.00185060,0.00186140,18744.96000000,1595064599999,34.83518230,1962,8266.79000000,15.36223782,0
2020-07-18 09:30:00,0.00186140,0.00186480,0.00185940,0.00186330,6367.58000000,1595066399999,11.85647642,985,3612.71000000,6.72679271,0
2020-07-18 10:00:00,0.00186380,0.00187040,0.00186300,0.00186910,11313.86000000,1595068199999,21.12034548,1528,6620.02000000,12.36251798,0
2020-07-18 10:30:00,0.00186920,0.00186950,0.00186340,0.00186550,6741.04000000,1595069999999,12.57626457,924,2610.40000000,4.87008759,0
2020-07-18 11:00:00,0.00186530,0.00187300,0.00186480,0.00187240,16328.14000000,1595071799999,30.52002043,1112,11683.06000000,21.84259821,0
2020-07-18 11:30:00,0.00187240,0.00187320,0.00186140,0.00186410,8536.80000000,1595073599999,15.94120996,1099,2963.26000000,5.53570327,0
2020-07-18 12:00:00,0.00186370,0.00186730,0.00186000,0.00186730,5677.72000000,1595075399999,10.57974095,846,2651.84000000,4.94396531,0
2020-07-18 12:30:00,0.00186730,0.00186980,0.00186340,0.00186450,7285.21000000,1595077199999,13.60153577,867,3385.85000000,6.32215021,0
2020-07-18 13:00:00,0.00186450,0.00186720,0.00186010,0.00186020,7335.30000000,1595078999999,13.67461468,895,2806.03000000,5.23257919,0
2020-07-18 13:30:00,0.00186120,0.00186600,0.00185350,0.00185710,17446.99000000,1595080799999,32.43050789,1523,8444.23000000,15.69742622,0
2020-07-18 14:00:00,0.00185730,0.00186080,0.00185400,0.00185890,6655.27000000,1595082599999,12.36292799,1005,2322.49000000,4.31514038,0
2020-07-18 14:30:00,0.00185900,0.00186190,0.00185410,0.00186190,6410.23000000,1595084399999,11.90655789,903,3923.44000000,7.28682001,0
2020-07-18 15:00:00,0.00186160,0.00186420,0.00185970,0.00186080,5870.39000000,1595086199999,10.93176945,1121,3346.77000000,6.23278180,0
2020-07-18 15:30:00,0.00186040,0.00186530,0.00185830,0.00186320,10303.96000000,1595087999999,19.18233593,1022,6015.07000000,11.19979987,0
2020-07-18 16:00:00,0.00186370,0.00187110,0.00186300,0.00187090,14111.84000000,1595089799999,26.33547327,1284,6351.72000000,11.85802057,0
2020-07-18 16:30:00,0.00187120,0.00187430,0.00186880,0.00187120,12251.67000000,1595091599999,22.93128785,1200,6709.17000000,12.55816668,0
2020-07-18 17:00:00,0.00187130,0.00187500,0.00186830,0.00187470,7809.73000000,1595093399999,14.61616826,1035,3815.28000000,7.14147244,0
2020-07-18 17:30:00,0.00187420,0.00187740,0.00187340,0.00187430,10973.31000000,1595095199999,20.57852247,1021,4161.08000000,7.80536075,0
2020-07-18 18:00:00,0.00187430,0.00187530,0.00187190,0.00187220,4943.93000000,1595096999999,9.26178096,803,2579.85000000,4.83392508,0
2020-07-18 18:30:00,0.00187220,0.00188460,0.00187180,0.00188290,12338.47000000,1595098799999,23.18524862,1631,7553.82000000,14.19928549,0
2020-07-18 19:00:00,0.00188320,0.00188410,0.00187500,0.00187580,7206.99000000,1595100599999,13.54005646,936,4083.41000000,7.66837369,0
2020-07-18 19:30:00,0.00187590,0.00188100,0.00187200,0.00187510,16582.40000000,1595102399999,31.11709499,1303,8203.02000000,15.39367445,0
2020-07-18 20:00:00,0.00187480,0.00187920,0.00187320,0.00187820,10367.70000000,1595104199999,19.46408881,753,6746.30000000,12.66499486,0
2020-07-18 20:30:00,0.00187830,0.00187950,0.00187310,0.00187540,19848.78000000,1595105999999,37.24992595,822,10017.67000000,18.80056517,0
2020-07-18 21:00:00,0.00187560,0.00188500,0.00187000,0.00187910,26350.26000000,1595107799999,49.47176672,1904,14276.11000000,26.81366508,0
2020-07-18 21:30:00,0.00187910,0.00188000,0.00187350,0.00187370,13459.72000000,1595109599999,25.25636637,983,9328.04000000,17.50576270,0
2020-07-18 22:00:00,0.00187390,0.00187660,0.00186590,0.00186880,24608.77000000,1595111399999,46.05418443,1591,13789.49000000,25.81664475,0
2020-07-18 22:30:00,0.00186930,0.00187150,0.00186700,0.00187010,35396.17000000,1595113199999,66.15776261,792,9184.08000000,17.16849763,0
2020-07-18 23:00:00,0.00187010,0.00187260,0.00186650,0.00187070,19851.97000000,1595114999999,37.12959695,829,8661.47000000,16.19783262,0
2020-07-18 23:30:00,0.00187080,0.00187270,0.00186700,0.00186990,19385.45000000,1595116799999,36.24781395,1059,14931.93000000,27.92132090,0
2020-07-19 00:00:00,0.00187000,0.00187210,0.00186550,0.00186910,22848.53000000,1595118599999,42.69061936,1223,15104.38000000,28.22502606,0
2020-07-19 00:30:00,0.00186910,0.00187020,0.00186360,0.00186470,16268.89000000,1595120399999,30.35645434,901,9791.17000000,18.27003954,0
2020-07-19 01:00:00,0.00186490,0.00186620,0.00186050,0.00186230,18928.50000000,1595122199999,35.27327314,853,12031.22000000,22.42080537,0
2020-07-19 01:30:00,0.00186220,0.00186640,0.00185860,0.00186150,25177.96000000,1595123999999,46.86607065,1037,20015.76000000,37.25480204,0
2020-07-19 02:00:00,0.00186160,0.00186280,0.00185750,0.00185760,12362.39000000,1595125799999,22.99303514,1124,7275.12000000,13.53301708,0
2020-07-19 02:30:00,0.00185770,0.00186180,0.00185450,0.00185880,24458.64000000,1595127599999,45.45445428,1501,18292.12000000,33.99892767,0
2020-07-19 03:00:00,0.00185870,0.00185870,0.00185100,0.00185200,9544.49000000,1595129399999,17.69487923,1391,5446.12000000,10.09697005,0
2020-07-19 03:30:00,0.00185270,0.00185480,0.00184940,0.00185280,30061.79000000,1595131199999,55.68780218,1204,21153.92000000,39.19806819,0
2020-07-19 04:00:00,0.00185210,0.00185250,0.00184500,0.00184780,24387.07000000,1595132999999,45.06996194,1776,11357.76000000,20.99519192,0
2020-07-19 04:30:00,0.00184840,0.00185060,0.00184550,0.00184900,20344.20000000,1595134799999,37.59625588,1082,12096.06000000,22.35537996,0
2020-07-19 05:00:00,0.00184880,0.00188770,0.00184850,0.00188770,50940.68000000,1595136599999,95.19914858,3802,31465.34000000,58.82507668,0
2020-07-19 05:30:00,0.00188740,0.00192100,0.00188640,0.00191740,110956.97000000,1595138399999,210.93248724,6668,64636.81000000,122.91829433,0
2020-07-19 06:00:00,0.00191950,0.00194850,0.00191680,0.00193890,105153.69000000,1595140199999,203.67292361,6781,58851.34000000,113.92430998,0
2020-07-19 06:30:00,0.00193970,0.00195000,0.00192830,0.00194960,35185.38000000,1595141999999,68.21811357,2947,26089.47000000,50.60317194,0
2020-07-19 07:00:00,0.00195000,0.00196620,0.00194770,0.00194940,55487.40000000,1595143799999,108.51180956,4240,32984.13000000,64.52932030,0
2020-07-19 07:30:00,0.00194920,0.00196020,0.00193880,0.00194040,33559.20000000,1595145599999,65.41746268,2626,17400.11000000,33.93680801,0
2020-07-19 08:00:00,0.00194030,0.00194990,0.00193290,0.00194060,28513.84000000,1595147399999,55.36629679,2384,15067.81000000,29.27741268,0
2020-07-19 08:30:00,0.00194030,0.00194670,0.00193000,0.00194640,27010.93000000,1595149199999,52.30369267,2099,16694.50000000,32.33778568,0
2020-07-19 09:00:00,0.00194660,0.00195250,0.00194030,0.00194590,30677.42000000,1595150999999,59.75572825,1897,17168.60000000,33.42919657,0
2020-07-19 09:30:00,0.00194590,0.00195000,0.00194100,0.00194480,16921.55000000,1595152799999,32.90622774,1340,9347.86000000,18.18142259,0
2020-07-19 10:00:00,0.00194600,0.00197890,0.00194550,0.00195430,69887.21000000,1595154599999,137.31953657,5426,41301.17000000,81.13635762,0
2020-07-19 10:30:00,0.00195440,0.00197390,0.00195300,0.00196430,19039.27000000,1595156399999,37.41312844,2081,12218.36000000,24.01902553,0
2020-07-19 11:00:00,0.00196460,0.00196510,0.00195570,0.00195900,16930.75000000,1595158199999,33.18210198,1486,7596.09000000,14.88862189,0
