,Name,pfast,pslow,Return,MaxDrawDown,TotalTrades#,WinTrades#,LossTrades#,WinRatio,AverageWin$,AverageLoss$,LongestWinStreak,LongestLossStreak,AverageWinLossRatio,RankReturn,RankMaxDrawDown,RankWinRatio,RankAverageWinLossRatio,Score
490,SMACross,16,49,0.0585,26.9239,28.0000,11.0000,17.0000,0.3929,449.9930,-254.0935,3.0000,5.0000,1.7710,201,258,104,443,251.5000
491,SMACross,16,50,0.1153,23.5918,29.0000,11.0000,18.0000,0.3793,434.6433,-198.8780,3.0000,6.0000,2.1855,98,187,147,240,168.0000
492,SMACross,17,10,-0.3681,59.6264,80.0000,48.0000,32.0000,0.6000,77.1564,-230.7673,7.0000,4.0000,0.3343,604,627,4,641,469.0000
493,SMACross,17,11,-0.4069,58.9978,80.0000,42.0000,38.0000,0.5250,85.5918,-201.6697,5.0000,8.0000,0.4244,613,616,26,622,469.2500
494,SMACross,17,12,-0.4168,58.0335,87.0000,50.0000,37.0000,0.5747,85.7060,-228.4784,6.0000,5.0000,0.3751,620,608,9,630,466.7500
495,SMACross,17,13,-0.4499,58.6059,89.0000,43.0000,46.0000,0.4831,99.6170,-188.2252,4.0000,5.0000,0.5292,637,612,38,610,474.2500
496,SMACross,17,14,-0.4846,59.7605,101.0000,47.0000,54.0000,0.4653,83.7061,-160.5977,3.0000,4.0000,0.5212,646,631,46,611,483.5000
497,SMACross,17,15,-0.4447,58.7614,111.0000,52.0000,59.0000,0.4685,88.3219,-151.2547,5.0000,4.0000,0.5839,634,614,43,603,473.5000
498,SMACross,17,16,-0.3860,54.8426,161.0000,64.0000,97.0000,0.3975,76.1468,-88.7128,4.0000,5.0000,0.8584,607,602,94,593,474.0000
499,SMACross,17,17,0.0000,0.0000,,,,,,,,,,312,1,646,646,401.2500
500,SMACross,17,18,0.0937,15.0339,153.0000,52.0000,101.0000,0.3399,187.3944,-87.2037,6.0000,13.0000,2.1489,133,31,307,256,181.7500
501,SMACross,17,19,0.2605,14.4876,107.0000,41.0000,66.0000,0.3832,244.9596,-112.7023,3.0000,9.0000,2.1735,12,15,134,245,101.5000
502,SMACross,17,20,0.1346,14.2325,87.0000,29.0000,58.0000,0.3333,283.3538,-114.0389,4.0000,7.0000,2.4847,79,13,318,93,125.7500
503,SMACross,17,21,0.1368,17.2112,77.0000,26.0000,51.0000,0.3377,332.9571,-138.2686,3.0000,7.0000,2.4080,78,52,314,117,140.2500
504,SMACross,17,22,0.3404,16.2752,66.0000,25.0000,41.0000,0.3788,374.5804,-138.5617,3.0000,5.0000,2.7033,4,37,152,42,58.7500
505,SMACross,17,23,0.2954,18.7229,62.0000,26.0000,36.0000,0.4194,345.1075,-167.1854,3.0000,4.0000,2.0642,8,84,66,303,115.2500
506,SMACross,17,24,0.1448,18.7228,58.0000,23.0000,35.0000,0.3966,313.8460,-164.8667,3.0000,6.0000,1.9036,71,80,97,382,157.5000
507,SMACross,17,25,0.0969,18.7228,54.0000,21.0000,33.0000,0.3889,323.7267,-169.7006,3.0000,5.0000,1.9076,126,82,114,379,175.2500
508,SMACross,17,26,0.0332,19.9584,53.0000,19.0000,34.0000,0.3585,331.2956,-170.0407,4.0000,8.0000,1.9483,253,113,219,366,237.7500
509,SMACross,17,27,0.0005,27.1705,49.0000,17.0000,32.0000,0.3469,327.6870,-173.9247,3.0000,7.0000,1.8841,309,269,265,388,307.7500
510,SMACross,17,28,0.0036,26.3093,46.0000,16.0000,30.0000,0.3478,361.2228,-191.4619,6.0000,6.0000,1.8867,303,249,262,386,300.0000
511,SMACross,17,29,-0.0268,26.2742,44.0000,16.0000,28.0000,0.3636,330.4947,-198.4417,6.0000,6.0000,1.6654,361,248,203,477,322.2500
512,SMACross,17,30,0.0063,25.1162,39.0000,14.0000,25.0000,0.3590,392.6602,-217.1445,3.0000,6.0000,1.8083,297,217,216,425,288.7500
513,SMACross,17,31,0.0165,24.5649,40.0000,14.0000,26.0000,0.3500,398.1795,-207.8444,2.0000,5.0000,1.9158,279,206,255,377,279.2500
514,SMACross,17,32,-0.0189,24.1641,38.0000,12.0000,26.0000,0.3158,405.7967,-194.3215,2.0000,5.0000,2.0883,349,198,424,287,314.5000
515,SMACross,17,33,-0.1344,33.1931,41.0000,11.0000,30.0000,0.2683,408.0439,-194.2527,2.0000,7.0000,2.1006,494,427,610,281,453.0000
516,SMACross,17,34,-0.1159,32.0494,38.0000,10.0000,28.0000,0.2632,482.4137,-213.5146,2.0000,7.0000,2.2594,470,395,616,200,420.2500
517,SMACross,17,35,-0.1640,33.8624,38.0000,9.0000,29.0000,0.2368,497.3268,-210.7359,2.0000,9.0000,2.3600,533,456,636,138,440.7500
518,SMACross,17,36,-0.1343,35.0102,38.0000,11.0000,27.0000,0.2895,415.0346,-218.6490,2.0000,9.0000,1.8982,493,493,557,383,481.5000
519,SMACross,17,37,-0.1541,37.3980,37.0000,10.0000,27.0000,0.2703,436.8609,-217.5230,2.0000,6.0000,2.0083,518,550,606,332,501.5000
520,SMACross,17,38,-0.1669,38.8903,38.0000,10.0000,28.0000,0.2632,444.9071,-217.2128,2.0000,6.0000,2.0483,536,571,616,313,509.0000
521,SMACross,17,39,-0.1953,37.6866,35.0000,10.0000,25.0000,0.2857,420.1644,-244.8042,2.0000,7.0000,1.7163,554,555,563,457,532.2500
522,SMACross,17,40,-0.2025,39.5097,36.0000,11.0000,25.0000,0.3056,386.0077,-249.4473,2.0000,8.0000,1.5475,558,578,475,521,533.0000
523,SMACross,17,41,-0.1579,37.2715,37.0000,13.0000,24.0000,0.3514,342.5930,-249.8571,2.0000,5.0000,1.3712,525,546,248,556,468.7500
524,SMACross,17,42,-0.1555,37.7902,34.0000,9.0000,25.0000,0.2647,489.9222,-237.1024,2.0000,9.0000,2.0663,520,557,614,302,498.2500
525,SMACross,17,43,-0.0619,28.7575,31.0000,10.0000,21.0000,0.3226,433.5435,-234.0148,2.0000,7.0000,1.8526,412,312,387,401,378.0000
526,SMACross,17,44,-0.0912,31.7990,30.0000,9.0000,21.0000,0.3000,471.2449,-243.5056,2.0000,7.0000,1.9353,444,389,507,374,428.5000
527,SMACross,17,45,-0.0378,27.8937,31.0000,10.0000,21.0000,0.3226,450.1432,-230.3822,2.0000,7.0000,1.9539,380,289,387,361,354.2500
528,SMACross,17,46,-0.0357,30.0080,29.0000,10.0000,19.0000,0.3448,475.7224,-266.9533,2.0000,6.0000,1.7820,376,340,271,438,356.2500
529,SMACross,17,47,0.0441,25.6523,29.0000,11.0000,18.0000,0.3793,428.8957,-235.0883,2.0000,5.0000,1.8244,235,234,147,417,258.2500
530,SMACross,17,48,0.0600,27.0996,27.0000,9.0000,18.0000,0.3333,549.8293,-239.0408,3.0000,6.0000,2.3001,194,266,318,176,238.5000
531,SMACross,17,49,0.0705,26.9789,26.0000,10.0000,16.0000,0.3846,469.1447,-246.2924,3.0000,10.0000,1.9048,175,261,126,381,235.7500
532,SMACross,17,50,0.1285,23.1295,28.0000,9.0000,19.0000,0.3214,528.7001,-178.6350,3.0000,6.0000,2.9597,85,175,402,15,169.2500
533,SMACross,18,10,-0.3963,60.1137,71.0000,42.0000,29.0000,0.5915,80.5140,-253.2652,6.0000,4.0000,0.3179,609,637,7,643,474.0000
534,SMACross,18,11,-0.4355,59.8406,72.0000,40.0000,32.0000,0.5556,79.7914,-232.7406,5.0000,7.0000,0.3428,631,634,12,636,478.2500
535,SMACross,18,12,-0.4541,59.4297,76.0000,41.0000,35.0000,0.5395,75.6649,-214.2490,6.0000,8.0000,0.3532,640,619,19,633,477.7500
536,SMACross,18,13,-0.4709,59.2804,81.0000,41.0000,40.0000,0.5062,87.5352,-204.4603,4.0000,8.0000,0.4281,644,618,34,620,479.0000
537,SMACross,18,14,-0.4875,60.1569,83.0000,45.0000,38.0000,0.5422,69.8325,-208.1631,6.0000,9.0000,0.3355,647,638,18,640,485.7500
538,SMACross,18,15,-0.4334,58.6670,95.0000,49.0000,46.0000,0.5158,91.5189,-189.5509,5.0000,7.0000,0.4828,630,613,31,615,472.2500
539,SMACross,18,16,-0.4497,60.3201,111.0000,56.0000,55.0000,0.5045,75.7194,-157.1077,6.0000,6.0000,0.4820,636,640,35,616,481.7500
540,SMACross,18,17,-0.5644,65.6253,153.0000,65.0000,88.0000,0.4248,67.4018,-113.0505,4.0000,5.0000,0.5962,656,656,60,601,493.2500
541,SMACross,18,18,0.0000,0.0000,,,,,,,,,,312,1,646,646,401.2500
542,SMACross,18,19,0.0135,19.0371,148.0000,52.0000,96.0000,0.3514,165.5595,-85.8877,4.0000,13.0000,1.9276,285,94,248,375,250.5000
543,SMACross,18,20,0.0595,17.7818,103.0000,35.0000,68.0000,0.3398,225.8945,-104.2712,3.0000,9.0000,2.1664,197,58,308,250,203.2500
544,SMACross,18,21,0.1051,18.5132,86.0000,31.0000,55.0000,0.3605,270.6707,-129.2540,4.0000,7.0000,2.0941,110,72,210,284,169.0000
545,SMACross,18,22,0.1062,16.4222,71.0000,27.0000,44.0000,0.3803,277.5042,-141.7335,3.0000,4.0000,1.9579,109,41,143,356,162.2500
546,SMACross,18,23,0.0946,18.7228,67.0000,28.0000,39.0000,0.4179,257.1036,-155.3907,3.0000,4.0000,1.6546,130,83,70,481,191.0000
547,SMACross,18,24,0.1266,17.9824,57.0000,25.0000,32.0000,0.4386,287.6718,-177.8418,4.0000,4.0000,1.6176,87,66,53,495,175.2500
548,SMACross,18,25,0.1222,17.9823,54.0000,23.0000,31.0000,0.4259,303.7282,-178.3715,3.0000,3.0000,1.7028,91,65,59,462,169.2500
549,SMACross,18,26,0.0489,23.7239,53.0000,20.0000,33.0000,0.3774,318.0743,-172.3831,4.0000,7.0000,1.8452,218,190,158,408,243.5000
550,SMACross,18,27,0.0044,26.6655,51.0000,20.0000,31.0000,0.3922,309.8912,-198.5230,5.0000,6.0000,1.5610,300,254,107,515,294.0000
551,SMACross,18,28,-0.0023,28.5851,47.0000,19.0000,28.0000,0.4043,296.0317,-201.7055,4.0000,6.0000,1.4676,328,304,82,540,313.5000
552,SMACross,18,29,-0.1099,35.0308,43.0000,18.0000,25.0000,0.4186,298.9474,-258.9776,4.0000,5.0000,1.1543,465,494,68,584,402.7500
553,SMACross,18,30,-0.1221,35.3880,42.0000,16.0000,26.0000,0.3810,339.9186,-255.9371,3.0000,5.0000,1.3281,478,504,141,563,421.5000
554,SMACross,18,31,-0.1155,34.1281,41.0000,14.0000,27.0000,0.3415,372.7653,-235.8706,3.0000,5.0000,1.5804,469,467,301,506,435.7500
555,SMACross,18,32,-0.1807,37.8267,39.0000,14.0000,25.0000,0.3590,329.5678,-255.4341,3.0000,4.0000,1.2902,546,559,216,574,473.7500
556,SMACross,18,33,-0.1529,35.3498,38.0000,11.0000,27.0000,0.2895,402.6005,-219.3097,2.0000,5.0000,1.8358,515,502,557,412,496.5000
557,SMACross,18,34,-0.1641,36.4467,41.0000,10.0000,31.0000,0.2439,443.8584,-194.9501,2.0000,10.0000,2.2768,534,534,632,187,471.7500
558,SMACross,18,35,-0.1619,35.5641,39.0000,9.0000,30.0000,0.2308,474.9914,-195.2555,2.0000,8.0000,2.4327,529,512,639,110,447.5000
559,SMACross,18,36,-0.1607,36.1777,37.0000,10.0000,27.0000,0.2703,428.0147,-216.7144,2.0000,7.0000,1.9750,526,527,606,350,502.2500
560,SMACross,18,37,-0.1694,37.2495,37.0000,9.0000,28.0000,0.2432,460.6314,-207.2840,2.0000,6.0000,2.2222,538,545,633,222,484.5000
561,SMACross,18,38,-0.1939,38.8148,36.0000,10.0000,26.0000,0.2778,409.6272,-230.7893,2.0000,8.0000,1.7749,553,570,585,440,537.0000
562,SMACross,18,39,-0.1768,38.0521,35.0000,12.0000,23.0000,0.3429,363.1848,-264.8250,2.0000,7.0000,1.3714,544,562,288,555,487.2500
563,SMACross,18,40,-0.1740,39.0998,34.0000,12.0000,22.0000,0.3529,361.5927,-273.6728,2.0000,7.0000,1.3213,540,574,242,564,480.0000
564,SMACross,18,41,-0.2194,39.5228,35.0000,9.0000,26.0000,0.2571,448.6390,-237.5746,2.0000,10.0000,1.8884,561,579,621,385,536.5000
565,SMACross,18,42,-0.1327,32.6382,34.0000,10.0000,24.0000,0.2941,421.7688,-228.5034,2.0000,9.0000,1.8458,490,409,537,407,460.7500
566,SMACross,18,43,-0.1385,33.3551,33.0000,8.0000,25.0000,0.2424,529.2471,-222.3439,2.0000,9.0000,2.3803,500,432,635,126,423.2500
567,SMACross,18,44,-0.1172,33.3851,32.0000,9.0000,23.0000,0.2812,474.3555,-233.8867,2.0000,8.0000,2.0281,473,435,578,326,453.0000
568,SMACross,18,45,-0.0939,32.3444,31.0000,10.0000,21.0000,0.3226,434.0489,-248.3823,2.0000,8.0000,1.7475,446,402,387,446,420.2500
569,SMACross,18,46,-0.0725,30.4965,30.0000,10.0000,20.0000,0.3333,433.7930,-249.8642,2.0000,7.0000,1.7361,422,351,318,449,385.0000
570,SMACross,18,47,-0.0514,30.1008,30.0000,11.0000,19.0000,0.3667,398.7865,-254.4343,2.0000,6.0000,1.5673,399,345,190,514,362.0000
571,SMACross,18,48,-0.0158,28.2635,29.0000,8.0000,21.0000,0.2759,511.7625,-199.1621,2.0000,11.0000,2.5696,345,296,594,74,327.2500
572,SMACross,18,49,-0.0062,28.1269,28.0000,8.0000,20.0000,0.2857,516.3416,-206.1290,2.0000,9.0000,2.5049,336,292,563,87,319.5000
573,SMACross,18,50,0.0937,24.2737,28.0000,9.0000,19.0000,0.3214,496.1226,-181.6152,2.0000,6.0000,2.7317,132,200,402,39,193.2500
574,SMACross,19,10,-0.3645,59.4644,59.0000,36.0000,23.0000,0.6102,89.5782,-298.6795,7.0000,7.0000,0.2999,602,621,2,644,467.2500
575,SMACross,19,11,-0.4224,59.6831,65.0000,35.0000,30.0000,0.5385,81.6583,-236.0532,6.0000,5.0000,0.3459,625,628,20,634,476.7500
576,SMACross,19,12,-0.4269,58.9757,69.0000,41.0000,28.0000,0.5942,74.9192,-262.1646,4.0000,3.0000,0.2858,627,615,5,645,473.0000
577,SMACross,19,13,-0.4438,59.5635,74.0000,41.0000,33.0000,0.5541,75.4627,-224.4191,6.0000,5.0000,0.3363,632,626,14,639,477.7500
578,SMACross,19,14,-0.4516,60.3936,77.0000,43.0000,34.0000,0.5584,76.1204,-225.7308,6.0000,6.0000,0.3372,638,642,11,638,482.2500
579,SMACross,19,15,-0.4445,59.8118,79.0000,41.0000,38.0000,0.5190,89.2253,-210.6891,5.0000,7.0000,0.4235,633,633,29,623,479.5000
580,SMACross,19,16,-0.5149,62.3180,91.0000,44.0000,47.0000,0.4835,75.9964,-178.8828,5.0000,5.0000,0.4248,651,647,37,621,489.0000
581,SMACross,19,17,-0.5465,63.3958,107.0000,50.0000,57.0000,0.4673,73.5774,-159.0213,7.0000,7.0000,0.4627,655,652,44,618,492.2500
582,SMACross,19,18,-0.5220,64.9679,149.0000,56.0000,93.0000,0.3758,80.3352,-104.5051,5.0000,6.0000,0.7687,653,654,163,595,516.2500
583,SMACross,19,19,0.0000,0.0000,,,,,,,,,,312,1,646,646,401.2500
584,SMACross,19,20,0.0204,19.6106,143.0000,57.0000,86.0000,0.3986,146.1703,-92.0321,4.0000,7.0000,1.5883,268,105,93,502,242.0000
585,SMACross,19,21,0.0150,22.0918,104.0000,40.0000,64.0000,0.3846,199.9081,-119.8211,5.0000,8.0000,1.6684,283,150,126,476,258.7500
586,SMACross,19,22,0.0195,23.3287,84.0000,35.0000,49.0000,0.4167,215.3307,-146.1823,3.0000,4.0000,1.4730,271,182,71,537,265.2500
587,SMACross,19,23,0.0920,19.1898,71.0000,27.0000,44.0000,0.3803,285.8854,-154.5191,3.0000,6.0000,1.8502,138,95,143,403,194.7500
588,SMACross,19,24,0.1151,22.5195,67.0000,25.0000,42.0000,0.3731,278.6982,-138.4860,4.0000,6.0000,2.0125,99,160,175,329,190.7500
589,SMACross,19,25,0.1839,18.1882,56.0000,25.0000,31.0000,0.4464,288.8460,-166.9080,4.0000,6.0000,1.7306,46,67,49,451,153.2500
590,SMACross,19,26,0.0642,24.9915,56.0000,22.0000,34.0000,0.3929,292.2682,-164.7419,4.0000,6.0000,1.7741,185,214,104,441,236.0000
591,SMACross,19,27,0.0517,26.8296,52.0000,22.0000,30.0000,0.4231,276.3198,-185.3939,5.0000,6.0000,1.4904,211,256,62,529,264.5000
592,SMACross,19,28,-0.1630,38.5073,49.0000,18.0000,31.0000,0.3673,282.4207,-216.5703,4.0000,6.0000,1.3041,531,566,189,570,464.0000
593,SMACross,19,29,-0.1366,38.0976,48.0000,20.0000,28.0000,0.4167,264.3992,-237.6408,4.0000,6.0000,1.1126,497,564,71,588,430.0000
594,SMACross,19,30,-0.1234,35.5057,42.0000,14.0000,28.0000,0.3333,362.0835,-223.7536,3.0000,5.0000,1.6182,482,510,318,494,451.0000
595,SMACross,19,31,-0.1505,37.3596,43.0000,13.0000,30.0000,0.3023,384.7635,-215.6744,2.0000,5.0000,1.7840,514,548,502,437,500.2500
596,SMACross,19,32,-0.1544,35.8369,40.0000,11.0000,29.0000,0.2750,411.1006,-207.9076,2.0000,5.0000,1.9773,519,518,595,346,494.5000
597,SMACross,19,33,-0.1534,36.0850,39.0000,12.0000,27.0000,0.3077,373.7791,-221.5907,2.0000,8.0000,1.6868,516,524,467,468,493.7500
598,SMACross,19,34,-0.1555,37.3407,40.0000,9.0000,31.0000,0.2250,500.4593,-194.2797,2.0000,9.0000,2.5760,521,547,644,73,446.2500
599,SMACross,19,35,-0.1621,37.4109,43.0000,9.0000,34.0000,0.2093,490.8428,-176.5363,2.0000,9.0000,2.7804,530,551,645,33,439.7500
600,SMACross,19,36,-0.1660,35.9928,40.0000,10.0000,30.0000,0.2500,422.4148,-194.1851,2.0000,7.0000,2.1753,535,521,625,243,481.0000
601,SMACross,19,37,-0.1756,38.0973,37.0000,9.0000,28.0000,0.2432,463.1746,-209.5021,2.0000,8.0000,2.2108,541,563,633,228,491.2500
602,SMACross,19,38,-0.1757,39.0337,36.0000,11.0000,25.0000,0.3056,407.0754,-247.0517,2.0000,8.0000,1.6477,542,573,475,485,518.7500
603,SMACross,19,39,-0.1231,34.3878,36.0000,12.0000,24.0000,0.3333,388.0464,-242.7400,2.0000,8.0000,1.5986,481,473,318,500,443.0000
604,SMACross,19,40,-0.1613,33.8690,35.0000,10.0000,25.0000,0.2857,420.2600,-230.2489,2.0000,10.0000,1.8252,528,457,563,416,491.0000
605,SMACross,19,41,-0.1699,35.4205,36.0000,10.0000,26.0000,0.2778,425.6711,-226.7993,2.0000,8.0000,1.8769,539,506,585,392,505.5000
606,SMACross,19,42,-0.1324,32.2999,34.0000,10.0000,24.0000,0.2941,425.9440,-230.0800,2.0000,9.0000,1.8513,489,401,537,402,457.2500
607,SMACross,19,43,-0.1632,35.2849,35.0000,8.0000,27.0000,0.2286,515.4943,-211.0108,2.0000,9.0000,2.4430,532,501,643,105,445.2500
608,SMACross,19,44,-0.1301,32.1995,32.0000,11.0000,21.0000,0.3438,366.9890,-249.0516,2.0000,8.0000,1.4735,487,399,279,536,425.2500
609,SMACross,19,45,-0.0652,28.7411,30.0000,10.0000,20.0000,0.3333,418.8877,-236.2212,2.0000,7.0000,1.7733,414,311,318,442,371.2500
610,SMACross,19,46,-0.1066,31.8217,33.0000,10.0000,23.0000,0.3030,402.8770,-216.6857,2.0000,7.0000,1.8593,459,390,491,398,434.5000
611,SMACross,19,47,-0.0879,31.1755,31.0000,9.0000,22.0000,0.2903,459.3691,-222.7440,2.0000,7.0000,2.0623,438,371,551,308,417.0000
612,SMACross,19,48,-0.0492,27.8159,30.0000,7.0000,23.0000,0.2333,558.2395,-186.1345,2.0000,12.0000,2.9991,393,285,637,11,331.5000
613,SMACross,19,49,-0.0027,26.5931,29.0000,9.0000,20.0000,0.3103,448.5737,-196.9831,2.0000,5.0000,2.2772,330,253,458,186,306.7500
614,SMACross,19,50,0.0172,25.1756,28.0000,9.0000,19.0000,0.3214,458.4256,-201.4287,2.0000,5.0000,2.2759,276,220,402,189,271.7500
615,SMACross,20,10,-0.3035,60.3777,61.0000,38.0000,23.0000,0.6230,101.5233,-299.6925,8.0000,4.0000,0.3388,582,641,1,637,465.2500
616,SMACross,20,11,-0.3818,59.7004,63.0000,35.0000,28.0000,0.5556,93.1018,-252.7176,6.0000,4.0000,0.3684,606,629,12,632,469.7500
617,SMACross,20,12,-0.4161,59.4741,65.0000,37.0000,28.0000,0.5692,84.1489,-259.7967,5.0000,6.0000,0.3239,618,622,10,642,473.0000
618,SMACross,20,13,-0.4121,58.9983,64.0000,37.0000,27.0000,0.5781,95.5889,-277.9859,5.0000,7.0000,0.3439,616,617,8,635,469.0000
619,SMACross,20,14,-0.4287,59.4508,72.0000,38.0000,34.0000,0.5278,97.4759,-231.5147,5.0000,8.0000,0.4210,628,620,24,624,474.0000
620,SMACross,20,15,-0.4452,59.9632,75.0000,40.0000,35.0000,0.5333,86.4566,-223.2271,7.0000,6.0000,0.3873,635,636,22,629,480.5000
621,SMACross,20,16,-0.4666,59.7361,78.0000,40.0000,38.0000,0.5128,86.7711,-214.1196,6.0000,8.0000,0.4052,643,630,32,626,482.7500
622,SMACross,20,17,-0.4563,61.7965,88.0000,48.0000,40.0000,0.5455,91.2972,-223.6227,8.0000,8.0000,0.4083,641,645,17,625,482.0000
623,SMACross,20,18,-0.4533,62.8185,104.0000,54.0000,50.0000,0.5192,95.3298,-193.6235,6.0000,7.0000,0.4923,639,650,28,614,482.7500
624,SMACross,20,19,-0.5155,62.7509,144.0000,63.0000,81.0000,0.4375,83.1641,-128.3211,4.0000,12.0000,0.6481,652,649,54,599,488.5000
625,SMACross,20,20,0.0000,0.0000,,,,,,,,,,312,1,646,646,401.2500
626,SMACross,20,21,-0.0440,25.5750,137.0000,52.0000,85.0000,0.3796,157.6773,-99.6651,5.0000,10.0000,1.5821,385,233,146,505,317.2500
627,SMACross,20,22,0.0460,21.7987,99.0000,40.0000,59.0000,0.4040,193.3602,-123.2903,4.0000,6.0000,1.5683,228,146,83,513,242.5000
628,SMACross,20,23,0.0748,21.6984,78.0000,29.0000,49.0000,0.3718,247.1122,-130.9804,4.0000,9.0000,1.8866,168,144,178,387,219.2500
629,SMACross,20,24,0.1424,22.5750,68.0000,27.0000,41.0000,0.3971,273.0878,-145.1108,3.0000,6.0000,1.8819,75,162,96,390,180.7500
630,SMACross,20,25,0.1691,21.8985,61.0000,27.0000,34.0000,0.4426,268.8534,-163.7689,4.0000,8.0000,1.6417,59,149,51,487,186.5000
631,SMACross,20,26,-0.0207,27.7996,58.0000,22.0000,36.0000,0.3793,264.1700,-167.1837,4.0000,6.0000,1.5801,352,284,147,507,322.5000
632,SMACross,20,27,-0.1348,36.4487,52.0000,20.0000,32.0000,0.3846,278.6106,-216.2704,4.0000,6.0000,1.2883,495,535,126,575,432.7500
633,SMACross,20,28,-0.1226,37.7247,52.0000,20.0000,32.0000,0.3846,272.0195,-208.3093,4.0000,6.0000,1.3058,480,556,126,569,432.7500
634,SMACross,20,29,-0.1845,38.5709,50.0000,20.0000,30.0000,0.4000,246.2728,-225.6933,6.0000,7.0000,1.0912,549,567,86,589,447.7500
635,SMACross,20,30,-0.1076,35.0522,46.0000,19.0000,27.0000,0.4130,283.0753,-239.0366,3.0000,7.0000,1.1842,462,495,77,582,404.0000
636,SMACross,20,31,-0.1609,36.7950,41.0000,14.0000,27.0000,0.3415,356.9817,-242.5064,2.0000,8.0000,1.4721,527,539,301,538,476.2500
637,SMACross,20,32,-0.1954,38.3505,41.0000,12.0000,29.0000,0.2927,391.7851,-227.5286,2.0000,8.0000,1.7219,555,565,547,454,530.2500
638,SMACross,20,33,-0.1938,38.6624,41.0000,11.0000,30.0000,0.2683,423.3523,-217.9536,2.0000,9.0000,1.9424,552,568,610,370,525.0000
639,SMACross,20,34,-0.1833,38.9168,40.0000,10.0000,30.0000,0.2500,486.8846,-221.4625,2.0000,9.0000,2.1985,548,572,625,232,494.2500
640,SMACross,20,35,-0.1351,32.7193,41.0000,13.0000,28.0000,0.3171,366.2913,-216.1462,2.0000,5.0000,1.6946,496,412,418,466,448.0000
641,SMACross,20,36,-0.1307,33.1043,43.0000,13.0000,30.0000,0.3023,344.8280,-190.9633,2.0000,7.0000,1.8057,488,426,502,427,460.7500
642,SMACross,20,37,-0.1255,32.6627,38.0000,10.0000,28.0000,0.2632,430.2251,-196.2708,2.0000,8.0000,2.1920,484,411,616,237,437.0000
643,SMACross,20,38,-0.1196,31.9131,39.0000,9.0000,30.0000,0.2308,481.2862,-182.1857,2.0000,8.0000,2.6417,475,392,639,56,390.5000
644,SMACross,20,39,-0.1466,33.6057,37.0000,11.0000,26.0000,0.2973,392.3431,-218.3018,2.0000,8.0000,1.7973,509,446,527,429,477.7500
645,SMACross,20,40,-0.1414,33.0886,35.0000,11.0000,24.0000,0.3143,387.3487,-231.9986,2.0000,8.0000,1.6696,504,425,439,474,460.5000
646,SMACross,20,41,-0.1928,36.2104,35.0000,9.0000,26.0000,0.2571,441.1708,-223.0118,2.0000,10.0000,1.9782,550,529,621,345,511.2500
647,SMACross,20,42,-0.1819,35.6519,36.0000,9.0000,27.0000,0.2500,440.8642,-210.5475,2.0000,11.0000,2.0939,547,515,625,285,493.0000
648,SMACross,20,43,-0.1935,36.1498,35.0000,10.0000,25.0000,0.2857,414.5512,-239.2189,2.0000,10.0000,1.7329,551,526,563,450,522.5000
649,SMACross,20,44,-0.1112,32.1151,34.0000,13.0000,21.0000,0.3824,322.6127,-247.4076,3.0000,8.0000,1.3040,467,396,139,571,393.2500
650,SMACross,20,45,-0.1396,31.5944,33.0000,10.0000,23.0000,0.3030,374.6815,-218.9535,2.0000,8.0000,1.7112,501,383,491,458,458.2500
651,SMACross,20,46,-0.1041,32.2497,31.0000,10.0000,21.0000,0.3226,408.9584,-239.0251,2.0000,8.0000,1.7109,455,400,387,459,425.2500
652,SMACross,20,47,-0.0648,29.8744,32.0000,8.0000,24.0000,0.2500,514.4823,-193.6284,2.0000,7.0000,2.6571,413,337,625,48,355.7500
653,SMACross,20,48,-0.0557,30.1451,29.0000,11.0000,18.0000,0.3793,369.3516,-250.1189,2.0000,5.0000,1.4767,403,346,147,534,357.5000
654,SMACross,20,49,-0.0447,28.5999,29.0000,10.0000,19.0000,0.3448,397.4869,-226.4542,2.0000,5.0000,1.7553,388,306,271,445,352.5000
655,SMACross,20,50,0.0184,25.4166,28.0000,10.0000,18.0000,0.3571,428.2941,-220.6803,2.0000,5.0000,1.9408,274,227,223,371,273.7500
